2019.03.21.14.29.34.529, INFO   , Logger filename: BB2019_Log_CALA_Practice14_2019.03.21.14.29.34.430.txt
2019.03.21.14.31.33.319, COMMAND, org.usfirst.frc330.commands.commandgroups.SensoredBallPickup initialized
2019.03.21.14.31.33.319, COMMAND, org.usfirst.frc330.commands.LoopIfWeHaveBall initialized
2019.03.21.14.31.33.321, INFO   , Has Ball: false
2019.03.21.14.31.33.321, INFO   , Sensor: 9.435216652239276
2019.03.21.14.31.33.322, COMMAND, org.usfirst.frc330.commands.LoopIfWeHaveBall ended
2019.03.21.14.31.33.322, COMMAND, org.usfirst.frc330.commands.OpenClaw initialized
2019.03.21.14.31.33.324, INFO   , Opening Claw
2019.03.21.14.31.33.324, COMMAND, org.usfirst.frc330.commands.OpenClaw ended
2019.03.21.14.31.33.324, COMMAND, org.usfirst.frc330.commands.RollerOnBall initialized
2019.03.21.14.31.33.325, INFO   , Turning Roller On: Ball
2019.03.21.14.31.33.325, COMMAND, org.usfirst.frc330.commands.RollerOnBall ended
2019.03.21.14.31.33.326, COMMAND, org.usfirst.frc330.commands.SetHandAngle initialized
2019.03.21.14.31.33.327, INFO   , Setting hand angle to: -38.0
2019.03.21.14.31.33.327, COMMAND, org.usfirst.frc330.commands.SetLiftPosition initialized
2019.03.21.14.31.33.440, INFO   , Final hand setpoint: -37.8890625
2019.03.21.14.31.33.441, INFO   , Final hand angle: 50.17734375
2019.03.21.14.31.33.441, COMMAND, org.usfirst.frc330.commands.SetHandAngle interrupted
2019.03.21.14.31.33.442, INFO   , Lift Setpoint: 0.0
2019.03.21.14.31.33.442, INFO   , Lift Final Position: 2.4724638989257812
2019.03.21.14.31.33.443, COMMAND, org.usfirst.frc330.commands.SetLiftPosition interrupted
2019.03.21.14.31.33.443, COMMAND, org.usfirst.frc330.commands.commandgroups.SensoredBallPickup ended
2019.03.21.14.31.33.443, COMMAND, org.usfirst.frc330.commands.commandgroups.SensoredBallPickup interrupted
2019.03.21.14.31.33.458, COMMAND, org.usfirst.frc330.commands.commandgroups.Defense initialized
2019.03.21.14.31.33.458, COMMAND, org.usfirst.frc330.commands.RollerOnSlowBall initialized
2019.03.21.14.31.33.458, WARNING, Not turning on roller slow because don't have ball
2019.03.21.14.31.33.460, COMMAND, org.usfirst.frc330.commands.RollerOnSlowBall ended
2019.03.21.14.31.33.461, COMMAND, org.usfirst.frc330.commands.CloseClaw initialized
2019.03.21.14.31.33.461, INFO   , CLosing Claw
2019.03.21.14.31.33.461, COMMAND, org.usfirst.frc330.commands.CloseClaw ended
2019.03.21.14.31.33.462, COMMAND, org.usfirst.frc330.commands.SetLiftPosition initialized
2019.03.21.14.31.33.462, COMMAND, org.usfirst.frc330.commands.SetHandAngle initialized
2019.03.21.14.31.33.465, INFO   , Setting hand angle to: 57.0
2019.03.21.14.31.33.667, INFO   , Target lost
2019.03.21.14.31.33.689, INFO   , Hatch attained
2019.03.21.14.31.33.718, INFO   , Lift Setpoint: 0.0
2019.03.21.14.31.33.719, INFO   , Lift Final Position: 0.735964267578125
2019.03.21.14.31.33.719, COMMAND, org.usfirst.frc330.commands.SetLiftPosition ended
2019.03.21.14.31.33.737, INFO   , Final hand setpoint: 57.120703125
2019.03.21.14.31.33.738, INFO   , Final hand angle: 59.230078125
2019.03.21.14.31.33.738, COMMAND, org.usfirst.frc330.commands.SetHandAngle ended
2019.03.21.14.31.33.738, COMMAND, org.usfirst.frc330.commands.commandgroups.Defense ended
2019.03.21.14.31.33.759, COMMAND, org.usfirst.frc330.commands.ManualLift initialized
2019.03.21.14.31.33.759, COMMAND, org.usfirst.frc330.commands.ManualHand initialized
2019.03.21.14.31.34.398, COMMAND, org.usfirst.frc330.commands.ManualLift interrupted
2019.03.21.14.31.34.398, COMMAND, org.usfirst.frc330.commands.ManualHand interrupted
2019.03.21.14.31.34.418, COMMAND, org.usfirst.frc330.commands.LoadHatch initialized
2019.03.21.14.31.34.420, INFO   , CLosing Claw
2019.03.21.14.31.34.421, INFO   , Turning Roller On: Hatch
2019.03.21.14.31.34.440, INFO   , Target acquired
2019.03.21.14.31.34.505, INFO   , Target lost
2019.03.21.14.31.34.565, INFO   , Target acquired
2019.03.21.14.31.34.586, INFO   , Target lost
2019.03.21.14.31.34.646, INFO   , Target acquired
2019.03.21.14.31.34.686, INFO   , Target lost
2019.03.21.14.31.34.701, COMMAND, org.usfirst.frc330.commands.TankDrive interrupted
2019.03.21.14.31.34.707, INFO   , Target acquired
2019.03.21.14.31.34.718, COMMAND, org.usfirst.frc330.commands.AutoStear initialized
2019.03.21.14.31.34.719, INFO   , Aiming started with target at: 22.65277862548828
2019.03.21.14.31.34.719, INFO   , Robot in high gear
2019.03.21.14.31.36.083, INFO   , Target lost
2019.03.21.14.31.36.101, INFO   , Target acquired
2019.03.21.14.31.36.124, INFO   , Target lost
2019.03.21.14.31.36.340, INFO   , Target acquired
2019.03.21.14.31.36.432, INFO   , Target lost
2019.03.21.14.31.37.188, INFO   , Target acquired
2019.03.21.14.31.37.532, INFO   , Target lost
2019.03.21.14.31.37.547, INFO   , Target acquired
2019.03.21.14.31.37.666, INFO   , Target lost
2019.03.21.14.31.37.806, INFO   , Hatch attained
2019.03.21.14.31.37.986, INFO   , Hatch attained
2019.03.21.14.31.38.063, INFO   , Target acquired
2019.03.21.14.31.38.438, INFO   , Aiming ended with target at: -0.6024017333984375
2019.03.21.14.31.38.439, COMMAND, org.usfirst.frc330.commands.AutoStear interrupted
2019.03.21.14.31.38.459, COMMAND, org.usfirst.frc330.commands.TankDrive initialized
2019.03.21.14.31.38.888, INFO   , Target lost
2019.03.21.14.31.39.125, INFO   , Target acquired
2019.03.21.14.31.39.687, INFO   , Target lost
2019.03.21.14.31.39.706, INFO   , Target acquired
2019.03.21.14.31.39.786, INFO   , Target lost
2019.03.21.14.31.39.805, INFO   , Target acquired
2019.03.21.14.31.39.885, INFO   , Target lost
2019.03.21.14.31.40.059, INFO   , Turning Roller off
2019.03.21.14.31.40.060, COMMAND, org.usfirst.frc330.commands.LoadHatch interrupted
2019.03.21.14.31.40.079, COMMAND, org.usfirst.frc330.commands.commandgroups.HatchDefense initialized
2019.03.21.14.31.40.079, COMMAND, org.usfirst.frc330.commands.RollerOff initialized
2019.03.21.14.31.40.079, INFO   , Turning Roller off
2019.03.21.14.31.40.080, COMMAND, org.usfirst.frc330.commands.RollerOff ended
2019.03.21.14.31.40.080, COMMAND, org.usfirst.frc330.commands.CloseClaw initialized
2019.03.21.14.31.40.081, INFO   , CLosing Claw
2019.03.21.14.31.40.082, COMMAND, org.usfirst.frc330.commands.CloseClaw ended
2019.03.21.14.31.40.082, COMMAND, org.usfirst.frc330.commands.WaitCommand initialized
2019.03.21.14.31.40.600, COMMAND, org.usfirst.frc330.commands.WaitCommand ended
2019.03.21.14.31.40.601, COMMAND, org.usfirst.frc330.commands.SetLiftPosition initialized
2019.03.21.14.31.40.601, INFO   , Lift Setpoint: 0.0
2019.03.21.14.31.40.602, INFO   , Lift Final Position: -0.044319016113281255
2019.03.21.14.31.40.602, COMMAND, org.usfirst.frc330.commands.SetLiftPosition ended
2019.03.21.14.31.40.603, COMMAND, org.usfirst.frc330.commands.SetHandAngle initialized
2019.03.21.14.31.40.604, INFO   , Setting hand angle to: 57.0
2019.03.21.14.31.40.728, INFO   , Target acquired
2019.03.21.14.31.40.965, INFO   , Target lost
2019.03.21.14.31.41.020, INFO   , Final hand setpoint: 57.120703125
2019.03.21.14.31.41.020, INFO   , Final hand angle: 55.80234375
2019.03.21.14.31.41.021, COMMAND, org.usfirst.frc330.commands.SetHandAngle ended
2019.03.21.14.31.41.021, COMMAND, org.usfirst.frc330.commands.commandgroups.HatchDefense ended
2019.03.21.14.31.41.038, COMMAND, org.usfirst.frc330.commands.ManualLift initialized
2019.03.21.14.31.41.039, COMMAND, org.usfirst.frc330.commands.ManualHand initialized
2019.03.21.14.31.41.181, INFO   , Target acquired
2019.03.21.14.31.41.238, COMMAND, org.usfirst.frc330.commands.ManualLift interrupted
2019.03.21.14.31.41.257, COMMAND, org.usfirst.frc330.commands.RaiseLiftSensor initialized
2019.03.21.14.31.41.259, COMMAND, org.usfirst.frc330.commands.RaiseLiftSensor ended
2019.03.21.14.31.41.278, COMMAND, org.usfirst.frc330.commands.ManualLift initialized
2019.03.21.14.31.41.278, COMMAND, org.usfirst.frc330.commands.TankDrive interrupted
2019.03.21.14.31.41.300, COMMAND, org.usfirst.frc330.commands.AutoStear initialized
2019.03.21.14.31.41.301, INFO   , Aiming started with target at: -9.331634521484375
2019.03.21.14.31.41.301, INFO   , Robot in high gear
2019.03.21.14.31.41.847, INFO   , Target lost
2019.03.21.14.31.42.019, COMMAND, org.usfirst.frc330.commands.ManualHand interrupted
2019.03.21.14.31.42.039, COMMAND, org.usfirst.frc330.commands.HandOut initialized
2019.03.21.14.31.42.346, INFO   , Target acquired
2019.03.21.14.31.43.139, COMMAND, org.usfirst.frc330.commands.EjectBallOrHatch initialized
2019.03.21.14.31.43.159, COMMAND, org.usfirst.frc330.commands.EjectHatch initialized
2019.03.21.14.31.43.160, INFO   , Reversing Roller: Hatch
2019.03.21.14.31.43.161, COMMAND, org.usfirst.frc330.commands.EjectHatch ended
2019.03.21.14.31.43.178, COMMAND, org.usfirst.frc330.commands.EjectBallOrHatch ended
2019.03.21.14.31.43.319, INFO   , Aiming ended with target at: 4.831733703613281
2019.03.21.14.31.43.319, COMMAND, org.usfirst.frc330.commands.AutoStear interrupted
2019.03.21.14.31.43.339, COMMAND, org.usfirst.frc330.commands.TankDrive initialized
2019.03.21.14.31.43.979, COMMAND, org.usfirst.frc330.commands.HandOut interrupted
2019.03.21.14.31.43.998, COMMAND, org.usfirst.frc330.commands.RollerOnSlowBall initialized
2019.03.21.14.31.43.998, WARNING, Not turning on roller slow because don't have ball
2019.03.21.14.31.44.006, COMMAND, org.usfirst.frc330.commands.RollerOnSlowBall ended
2019.03.21.14.31.44.007, COMMAND, org.usfirst.frc330.commands.ManualHand initialized
2019.03.21.14.31.44.038, COMMAND, org.usfirst.frc330.commands.ManualLift interrupted
2019.03.21.14.31.44.039, COMMAND, org.usfirst.frc330.commands.ManualHand interrupted
2019.03.21.14.31.44.060, COMMAND, org.usfirst.frc330.commands.commandgroups.SensoredBallPickup initialized
2019.03.21.14.31.44.061, COMMAND, org.usfirst.frc330.commands.LoopIfWeHaveBall initialized
2019.03.21.14.31.44.061, INFO   , Has Ball: false
2019.03.21.14.31.44.061, INFO   , Sensor: 9.865451697540921
2019.03.21.14.31.44.061, COMMAND, org.usfirst.frc330.commands.LoopIfWeHaveBall ended
2019.03.21.14.31.44.062, COMMAND, org.usfirst.frc330.commands.OpenClaw initialized
2019.03.21.14.31.44.063, INFO   , Opening Claw
2019.03.21.14.31.44.063, COMMAND, org.usfirst.frc330.commands.OpenClaw ended
2019.03.21.14.31.44.064, COMMAND, org.usfirst.frc330.commands.RollerOnBall initialized
2019.03.21.14.31.44.065, INFO   , Turning Roller On: Ball
2019.03.21.14.31.44.065, COMMAND, org.usfirst.frc330.commands.RollerOnBall ended
2019.03.21.14.31.44.065, COMMAND, org.usfirst.frc330.commands.SetHandAngle initialized
2019.03.21.14.31.44.067, INFO   , Setting hand angle to: -38.0
2019.03.21.14.31.44.069, COMMAND, org.usfirst.frc330.commands.SetLiftPosition initialized
2019.03.21.14.31.44.199, INFO   , Final hand setpoint: -37.8890625
2019.03.21.14.31.44.201, INFO   , Final hand angle: 10.626562499999999
2019.03.21.14.31.44.201, COMMAND, org.usfirst.frc330.commands.SetHandAngle interrupted
2019.03.21.14.31.44.201, INFO   , Lift Setpoint: 0.0
2019.03.21.14.31.44.202, INFO   , Lift Final Position: 14.817324387207032
2019.03.21.14.31.44.202, COMMAND, org.usfirst.frc330.commands.SetLiftPosition interrupted
2019.03.21.14.31.44.202, COMMAND, org.usfirst.frc330.commands.commandgroups.SensoredBallPickup ended
2019.03.21.14.31.44.203, COMMAND, org.usfirst.frc330.commands.commandgroups.SensoredBallPickup interrupted
2019.03.21.14.31.44.219, COMMAND, org.usfirst.frc330.commands.commandgroups.Defense initialized
2019.03.21.14.31.44.220, COMMAND, org.usfirst.frc330.commands.RollerOnSlowBall initialized
2019.03.21.14.31.44.220, WARNING, Not turning on roller slow because don't have ball
2019.03.21.14.31.44.223, COMMAND, org.usfirst.frc330.commands.RollerOnSlowBall ended
2019.03.21.14.31.44.223, COMMAND, org.usfirst.frc330.commands.CloseClaw initialized
2019.03.21.14.31.44.227, INFO   , CLosing Claw
2019.03.21.14.31.44.228, COMMAND, org.usfirst.frc330.commands.CloseClaw ended
2019.03.21.14.31.44.228, COMMAND, org.usfirst.frc330.commands.SetLiftPosition initialized
2019.03.21.14.31.44.229, COMMAND, org.usfirst.frc330.commands.SetHandAngle initialized
2019.03.21.14.31.44.231, INFO   , Setting hand angle to: 57.0
2019.03.21.14.31.44.385, INFO   , Target lost
2019.03.21.14.31.44.720, INFO   , Final hand setpoint: 57.120703125
2019.03.21.14.31.44.720, INFO   , Final hand angle: 54.74765625
2019.03.21.14.31.44.720, COMMAND, org.usfirst.frc330.commands.SetHandAngle ended
2019.03.21.14.31.45.240, INFO   , Lift Setpoint: 0.0
2019.03.21.14.31.45.240, INFO   , Lift Final Position: 0.5251131909179688
2019.03.21.14.31.45.241, COMMAND, org.usfirst.frc330.commands.SetLiftPosition ended
2019.03.21.14.31.45.241, COMMAND, org.usfirst.frc330.commands.commandgroups.Defense ended
2019.03.21.14.31.45.259, COMMAND, org.usfirst.frc330.commands.ManualLift initialized
2019.03.21.14.31.45.259, COMMAND, org.usfirst.frc330.commands.ManualHand initialized
2019.03.21.14.31.45.688, INFO   , Target acquired
2019.03.21.14.31.45.706, INFO   , Target lost
2019.03.21.14.31.45.768, INFO   , Target acquired
2019.03.21.14.31.45.789, INFO   , Target lost
2019.03.21.14.31.45.846, INFO   , Target acquired
2019.03.21.14.31.45.919, COMMAND, org.usfirst.frc330.commands.ManualLift interrupted
2019.03.21.14.31.45.920, COMMAND, org.usfirst.frc330.commands.ManualHand interrupted
2019.03.21.14.31.45.938, COMMAND, org.usfirst.frc330.commands.LoadHatch initialized
2019.03.21.14.31.45.941, INFO   , CLosing Claw
2019.03.21.14.31.45.942, INFO   , Turning Roller On: Hatch
2019.03.21.14.31.45.942, COMMAND, org.usfirst.frc330.commands.TankDrive interrupted
2019.03.21.14.31.45.958, COMMAND, org.usfirst.frc330.commands.AutoStear initialized
2019.03.21.14.31.45.959, INFO   , Aiming started with target at: 15.698410034179688
2019.03.21.14.31.45.959, INFO   , Robot in high gear
2019.03.21.14.31.46.960, INFO   , Turning Roller off
2019.03.21.14.31.46.960, COMMAND, org.usfirst.frc330.commands.LoadHatch interrupted
2019.03.21.14.31.46.980, COMMAND, org.usfirst.frc330.commands.commandgroups.HatchDefense initialized
2019.03.21.14.31.46.980, COMMAND, org.usfirst.frc330.commands.RollerOff initialized
2019.03.21.14.31.46.981, INFO   , Turning Roller off
2019.03.21.14.31.46.981, COMMAND, org.usfirst.frc330.commands.RollerOff ended
2019.03.21.14.31.46.982, COMMAND, org.usfirst.frc330.commands.CloseClaw initialized
2019.03.21.14.31.46.983, INFO   , CLosing Claw
2019.03.21.14.31.46.984, COMMAND, org.usfirst.frc330.commands.CloseClaw ended
2019.03.21.14.31.46.984, COMMAND, org.usfirst.frc330.commands.WaitCommand initialized
2019.03.21.14.31.47.039, COMMAND, org.usfirst.frc330.commands.WaitCommand interrupted
2019.03.21.14.31.47.039, COMMAND, org.usfirst.frc330.commands.commandgroups.HatchDefense ended
2019.03.21.14.31.47.040, COMMAND, org.usfirst.frc330.commands.commandgroups.HatchDefense interrupted
2019.03.21.14.31.47.058, COMMAND, org.usfirst.frc330.commands.commandgroups.SensoredBallPickup initialized
2019.03.21.14.31.47.059, COMMAND, org.usfirst.frc330.commands.LoopIfWeHaveBall initialized
2019.03.21.14.31.47.059, INFO   , Has Ball: false
2019.03.21.14.31.47.059, INFO   , Sensor: 12.825822175365424
2019.03.21.14.31.47.059, COMMAND, org.usfirst.frc330.commands.LoopIfWeHaveBall ended
2019.03.21.14.31.47.059, COMMAND, org.usfirst.frc330.commands.OpenClaw initialized
2019.03.21.14.31.47.062, INFO   , Opening Claw
2019.03.21.14.31.47.063, COMMAND, org.usfirst.frc330.commands.OpenClaw ended
2019.03.21.14.31.47.063, COMMAND, org.usfirst.frc330.commands.RollerOnBall initialized
2019.03.21.14.31.47.064, INFO   , Turning Roller On: Ball
2019.03.21.14.31.47.064, COMMAND, org.usfirst.frc330.commands.RollerOnBall ended
2019.03.21.14.31.47.064, COMMAND, org.usfirst.frc330.commands.SetHandAngle initialized
2019.03.21.14.31.47.065, INFO   , Setting hand angle to: -38.0
2019.03.21.14.31.47.066, COMMAND, org.usfirst.frc330.commands.SetLiftPosition initialized
2019.03.21.14.31.47.067, INFO   , Lift Setpoint: 0.0
2019.03.21.14.31.47.068, INFO   , Lift Final Position: -0.061778022460937505
2019.03.21.14.31.47.068, COMMAND, org.usfirst.frc330.commands.SetLiftPosition ended
2019.03.21.14.31.47.399, INFO   , Final hand setpoint: -37.8890625
2019.03.21.14.31.47.400, INFO   , Final hand angle: -38.240625
2019.03.21.14.31.47.400, COMMAND, org.usfirst.frc330.commands.SetHandAngle ended
2019.03.21.14.31.47.401, COMMAND, org.usfirst.frc330.commands.WaitCommand initialized
2019.03.21.14.31.47.820, COMMAND, org.usfirst.frc330.commands.WaitCommand ended
2019.03.21.14.31.47.820, COMMAND, org.usfirst.frc330.commands.SensorCloseClawBall initialized
2019.03.21.14.31.48.198, INFO   , Aiming ended with target at: 0.6549606323242188
2019.03.21.14.31.48.199, COMMAND, org.usfirst.frc330.commands.AutoStear interrupted
2019.03.21.14.31.48.219, COMMAND, org.usfirst.frc330.commands.TankDrive initialized
2019.03.21.14.31.48.603, INFO   , Target lost
2019.03.21.14.31.49.811, INFO   , Ball attained
2019.03.21.14.31.49.840, INFO   , Ball in range: true
2019.03.21.14.31.49.840, INFO   , Sensor: 1.7469519196930692
2019.03.21.14.31.49.840, COMMAND, org.usfirst.frc330.commands.SensorCloseClawBall ended
2019.03.21.14.31.49.841, COMMAND, org.usfirst.frc330.commands.RollerUntilBall initialized
2019.03.21.14.31.49.841, INFO   , Turning Roller On: Ball
2019.03.21.14.31.50.039, INFO   , Turning Roller On: Slow
2019.03.21.14.31.50.039, INFO   , Sensor Distance: 1.4931912202227744
2019.03.21.14.31.50.040, COMMAND, org.usfirst.frc330.commands.RollerUntilBall interrupted
2019.03.21.14.31.50.040, COMMAND, org.usfirst.frc330.commands.commandgroups.SensoredBallPickup ended
2019.03.21.14.31.50.040, COMMAND, org.usfirst.frc330.commands.commandgroups.SensoredBallPickup interrupted
2019.03.21.14.31.50.058, COMMAND, org.usfirst.frc330.commands.commandgroups.Defense initialized
2019.03.21.14.31.50.059, COMMAND, org.usfirst.frc330.commands.RollerOnSlowBall initialized
2019.03.21.14.31.50.059, INFO   , Turning Roller On: Slow
2019.03.21.14.31.50.059, COMMAND, org.usfirst.frc330.commands.RollerOnSlowBall ended
2019.03.21.14.31.50.060, COMMAND, org.usfirst.frc330.commands.CloseClaw initialized
2019.03.21.14.31.50.061, INFO   , CLosing Claw
2019.03.21.14.31.50.061, COMMAND, org.usfirst.frc330.commands.CloseClaw ended
2019.03.21.14.31.50.062, COMMAND, org.usfirst.frc330.commands.SetLiftPosition initialized
2019.03.21.14.31.50.064, INFO   , Lift Setpoint: 0.0
2019.03.21.14.31.50.064, INFO   , Lift Final Position: -0.061778022460937505
2019.03.21.14.31.50.064, COMMAND, org.usfirst.frc330.commands.SetLiftPosition ended
2019.03.21.14.31.50.064, COMMAND, org.usfirst.frc330.commands.SetHandAngle initialized
2019.03.21.14.31.50.065, INFO   , Setting hand angle to: 57.0
2019.03.21.14.31.50.686, INFO   , Target acquired
2019.03.21.14.31.50.798, INFO   , Final hand setpoint: 57.120703125
2019.03.21.14.31.50.799, INFO   , Final hand angle: 57.0328125
2019.03.21.14.31.50.799, COMMAND, org.usfirst.frc330.commands.SetHandAngle ended
2019.03.21.14.31.50.800, COMMAND, org.usfirst.frc330.commands.commandgroups.Defense ended
2019.03.21.14.31.50.817, COMMAND, org.usfirst.frc330.commands.ManualLift initialized
2019.03.21.14.31.50.818, COMMAND, org.usfirst.frc330.commands.ManualHand initialized
2019.03.21.14.31.51.287, INFO   , Target lost
2019.03.21.14.31.51.408, INFO   , Target acquired
2019.03.21.14.31.51.579, COMMAND, org.usfirst.frc330.commands.ManualLift interrupted
2019.03.21.14.31.51.600, COMMAND, org.usfirst.frc330.commands.RaiseLiftSensor initialized
2019.03.21.14.31.51.601, COMMAND, org.usfirst.frc330.commands.RaiseLiftSensor ended
2019.03.21.14.31.51.618, COMMAND, org.usfirst.frc330.commands.ManualLift initialized
2019.03.21.14.31.51.625, INFO   , Target lost
2019.03.21.14.31.52.067, INFO   , Target acquired
2019.03.21.14.31.52.166, INFO   , Target lost
2019.03.21.14.31.52.187, INFO   , Target acquired
2019.03.21.14.31.52.198, COMMAND, org.usfirst.frc330.commands.ManualLift interrupted
2019.03.21.14.31.52.218, COMMAND, org.usfirst.frc330.commands.RaiseLiftSensor initialized
2019.03.21.14.31.52.220, COMMAND, org.usfirst.frc330.commands.RaiseLiftSensor ended
2019.03.21.14.31.52.228, INFO   , Target lost
2019.03.21.14.31.52.238, COMMAND, org.usfirst.frc330.commands.ManualLift initialized
2019.03.21.14.31.52.244, INFO   , Target acquired
2019.03.21.14.31.52.327, INFO   , Target lost
2019.03.21.14.31.52.368, INFO   , Target acquired
2019.03.21.14.31.52.379, COMMAND, org.usfirst.frc330.commands.TankDrive interrupted
2019.03.21.14.31.52.400, COMMAND, org.usfirst.frc330.commands.AutoStear initialized
2019.03.21.14.31.52.401, INFO   , Aiming started with target at: -23.499427795410156
2019.03.21.14.31.52.402, INFO   , Robot in high gear
2019.03.21.14.31.52.427, INFO   , Target lost
2019.03.21.14.31.52.508, INFO   , Target acquired
2019.03.21.14.31.52.527, INFO   , Target lost
2019.03.21.14.31.52.567, INFO   , Target acquired
2019.03.21.14.31.52.587, INFO   , Target lost
2019.03.21.14.31.52.690, INFO   , Target acquired
2019.03.21.14.31.52.826, INFO   , Target lost
2019.03.21.14.31.52.858, COMMAND, org.usfirst.frc330.commands.ManualHand interrupted
2019.03.21.14.31.52.878, COMMAND, org.usfirst.frc330.commands.HandOut initialized
2019.03.21.14.31.53.006, INFO   , Target acquired
2019.03.21.14.31.53.046, INFO   , Target lost
2019.03.21.14.31.53.126, INFO   , Target acquired
2019.03.21.14.31.53.144, INFO   , Target lost
2019.03.21.14.31.53.207, INFO   , Target acquired
2019.03.21.14.31.53.225, INFO   , Target lost
2019.03.21.14.31.53.246, INFO   , Target acquired
2019.03.21.14.31.53.267, INFO   , Target lost
2019.03.21.14.31.53.326, INFO   , Target acquired
2019.03.21.14.31.53.346, INFO   , Target lost
2019.03.21.14.31.53.406, INFO   , Target acquired
2019.03.21.14.31.53.778, INFO   , Aiming ended with target at: -8.65106201171875
2019.03.21.14.31.53.778, COMMAND, org.usfirst.frc330.commands.AutoStear interrupted
2019.03.21.14.31.53.800, COMMAND, org.usfirst.frc330.commands.TankDrive initialized
2019.03.21.14.31.54.727, INFO   , Target lost
2019.03.21.14.31.55.447, INFO   , Target acquired
2019.03.21.14.31.55.468, INFO   , Target lost
2019.03.21.14.31.55.486, INFO   , Target acquired
2019.03.21.14.31.55.558, COMMAND, org.usfirst.frc330.commands.TankDrive interrupted
2019.03.21.14.31.55.578, COMMAND, org.usfirst.frc330.commands.AutoStear initialized
2019.03.21.14.31.55.579, INFO   , Aiming started with target at: 12.299430847167969
2019.03.21.14.31.55.580, INFO   , Robot in high gear
2019.03.21.14.31.56.481, COMMAND, org.usfirst.frc330.commands.EjectBallOrHatch initialized
2019.03.21.14.31.56.499, COMMAND, org.usfirst.frc330.commands.commandgroups.EjectBall initialized
2019.03.21.14.31.56.499, COMMAND, org.usfirst.frc330.commands.ReversePickupBall initialized
2019.03.21.14.31.56.500, INFO   , Reversing Roller: Ball
2019.03.21.14.31.56.501, COMMAND, org.usfirst.frc330.commands.ReversePickupBall ended
2019.03.21.14.31.56.501, COMMAND, org.usfirst.frc330.commands.WaitCommand initialized
2019.03.21.14.31.56.880, INFO   , Aiming ended with target at: -0.34363555908203125
2019.03.21.14.31.56.880, COMMAND, org.usfirst.frc330.commands.AutoStear interrupted
2019.03.21.14.31.56.898, COMMAND, org.usfirst.frc330.commands.TankDrive initialized
2019.03.21.14.31.56.939, COMMAND, org.usfirst.frc330.commands.HandOut interrupted
2019.03.21.14.31.56.940, COMMAND, org.usfirst.frc330.commands.EjectBallOrHatch interrupted
2019.03.21.14.31.56.960, INFO   , Turning Roller off
2019.03.21.14.31.56.960, COMMAND, org.usfirst.frc330.commands.WaitCommand interrupted
2019.03.21.14.31.56.961, COMMAND, org.usfirst.frc330.commands.commandgroups.EjectBall ended
2019.03.21.14.31.56.961, COMMAND, org.usfirst.frc330.commands.commandgroups.EjectBall interrupted
2019.03.21.14.31.56.962, COMMAND, org.usfirst.frc330.commands.RollerOnSlowBall initialized
2019.03.21.14.31.56.962, WARNING, Not turning on roller slow because don't have ball
2019.03.21.14.31.56.964, COMMAND, org.usfirst.frc330.commands.RollerOnSlowBall ended
2019.03.21.14.31.56.967, COMMAND, org.usfirst.frc330.commands.ManualHand initialized
2019.03.21.14.31.57.000, COMMAND, org.usfirst.frc330.commands.ManualLift interrupted
2019.03.21.14.31.57.000, COMMAND, org.usfirst.frc330.commands.ManualHand interrupted
2019.03.21.14.31.57.019, COMMAND, org.usfirst.frc330.commands.commandgroups.SensoredBallPickup initialized
2019.03.21.14.31.57.019, COMMAND, org.usfirst.frc330.commands.LoopIfWeHaveBall initialized
2019.03.21.14.31.57.019, INFO   , Has Ball: false
2019.03.21.14.31.57.020, INFO   , Sensor: 11.619864904449651
2019.03.21.14.31.57.020, COMMAND, org.usfirst.frc330.commands.LoopIfWeHaveBall ended
2019.03.21.14.31.57.020, COMMAND, org.usfirst.frc330.commands.OpenClaw initialized
2019.03.21.14.31.57.022, INFO   , Opening Claw
2019.03.21.14.31.57.022, COMMAND, org.usfirst.frc330.commands.OpenClaw ended
2019.03.21.14.31.57.023, COMMAND, org.usfirst.frc330.commands.RollerOnBall initialized
2019.03.21.14.31.57.024, INFO   , Turning Roller On: Ball
2019.03.21.14.31.57.024, COMMAND, org.usfirst.frc330.commands.RollerOnBall ended
2019.03.21.14.31.57.024, COMMAND, org.usfirst.frc330.commands.SetHandAngle initialized
2019.03.21.14.31.57.026, INFO   , Setting hand angle to: -38.0
2019.03.21.14.31.57.027, COMMAND, org.usfirst.frc330.commands.SetLiftPosition initialized
2019.03.21.14.31.57.139, INFO   , Final hand setpoint: -37.8890625
2019.03.21.14.31.57.139, INFO   , Final hand angle: 39.191015625
2019.03.21.14.31.57.140, COMMAND, org.usfirst.frc330.commands.SetHandAngle interrupted
2019.03.21.14.31.57.140, INFO   , Lift Setpoint: 0.0
2019.03.21.14.31.57.141, INFO   , Lift Final Position: 16.17778388183594
2019.03.21.14.31.57.141, COMMAND, org.usfirst.frc330.commands.SetLiftPosition interrupted
2019.03.21.14.31.57.141, COMMAND, org.usfirst.frc330.commands.commandgroups.SensoredBallPickup ended
2019.03.21.14.31.57.142, COMMAND, org.usfirst.frc330.commands.commandgroups.SensoredBallPickup interrupted
2019.03.21.14.31.57.158, COMMAND, org.usfirst.frc330.commands.commandgroups.Defense initialized
2019.03.21.14.31.57.158, COMMAND, org.usfirst.frc330.commands.RollerOnSlowBall initialized
2019.03.21.14.31.57.159, WARNING, Not turning on roller slow because don't have ball
